-0.000384, 0.000221, 0.35
-6.15e-05, 0.000282, 0.351
0.00172, 0.00031, 0.353
0.00523, 0.000313, 0.353
0.0102, 0.000273, 0.353
0.0161, 0.000185, 0.351
0.0234, 0.000288, 0.348
0.0321, 0.00106, 0.343
0.0409, 0.00213, 0.34
0.0487, 0.00214, 0.34
0.0557, 0.00078, 0.339
0.0617, -0.00181, 0.339
0.0674, -0.00504, 0.338
0.0714, -0.00646, 0.338
0.0736, -0.00565, 0.338
0.0745, -0.00294, 0.339
0.0743, 0.00135, 0.339
0.0731, 0.00695, 0.338
0.0717, 0.0133, 0.335
0.0699, 0.0173, 0.334
0.0681, 0.0183, 0.337
0.0672, 0.0176, 0.339
0.0668, 0.0153, 0.339
0.0666, 0.0114, 0.338
0.0676, 0.00724, 0.338
0.0701, 0.00469, 0.338
0.074, 0.00421, 0.339
0.0797, 0.0057, 0.339
0.0865, 0.00868, 0.337
0.0944, 0.0123, 0.336
0.103, 0.015, 0.336
0.114, 0.0163, 0.334
0.127, 0.0159, 0.332
0.138, 0.0133, 0.333
0.148, 0.00918, 0.333
0.157, 0.00434, 0.335
0.166, -0.000269, 0.335
0.177, -0.00373, 0.333
0.189, -0.00526, 0.331
0.199, -0.00389, 0.332
0.208, -0.000216, 0.334
0.216, 0.00508, 0.337
0.225, 0.0111, 0.335
0.234, 0.0159, 0.332
0.245, 0.0185, 0.33
0.256, 0.0183, 0.33
0.265, 0.0158, 0.333
0.274, 0.0118, 0.335
0.283, 0.00723, 0.335
0.293, 0.00386, 0.333
0.305, 0.00211, 0.33
0.318, 0.00224, 0.327
0.329, 0.00486, 0.327
0.34, 0.00939, 0.33
0.351, 0.0145, 0.331
0.363, 0.0187, 0.328
0.377, 0.0214, 0.325
0.39, 0.0213, 0.325
0.402, 0.0187, 0.328
0.415, 0.0146, 0.331
0.427, 0.00999, 0.33
0.441, 0.00646, 0.327
0.456, 0.00483, 0.323
0.47, 0.00633, 0.324
0.484, 0.0105, 0.327
0.498, 0.0162, 0.33
0.512, 0.0225, 0.329
0.526, 0.0281, 0.324
0.542, 0.0318, 0.32
0.556, 0.0318, 0.321
0.571, 0.0291, 0.325
0.585, 0.0252, 0.329
0.6, 0.0209, 0.328
0.616, 0.0172, 0.322
0.632, 0.016, 0.318
0.646, 0.0182, 0.321
0.661, 0.0231, 0.325
0.675, 0.0292, 0.328
0.69, 0.0356, 0.327
0.706, 0.0419, 0.32
0.721, 0.0455, 0.317
0.736, 0.0457, 0.32
0.752, 0.0436, 0.325
0.768, 0.0401, 0.328
0.784, 0.0362, 0.327
0.801, 0.0323, 0.319
0.816, 0.0297, 0.314
0.83, 0.0304, 0.317
0.844, 0.0334, 0.322
0.859, 0.0377, 0.326
0.874, 0.0423, 0.325
0.891, 0.047, 0.318
0.904, 0.0489, 0.315
0.918, 0.0475, 0.319
0.932, 0.0441, 0.323
0.946, 0.0397, 0.327
0.961, 0.0351, 0.325
0.977, 0.0307, 0.318
0.991, 0.0291, 0.316
1, 0.0309, 0.319
1.02, 0.035, 0.324
1.03, 0.0403, 0.328
1.05, 0.046, 0.327
1.06, 0.0516, 0.319
1.08, 0.0554, 0.315
1.09, 0.056, 0.318
1.11, 0.0542, 0.324
1.12, 0.0512, 0.328
1.13, 0.0477, 0.327
1.15, 0.0444, 0.32
1.16, 0.0431, 0.316
1.18, 0.0449, 0.319
1.19, 0.0488, 0.324
1.21, 0.0538, 0.327
1.22, 0.0591, 0.327
1.23, 0.0642, 0.32
1.25, 0.0666, 0.317
1.26, 0.0656, 0.321
1.28, 0.0625, 0.325
1.29, 0.0583, 0.328
1.31, 0.0538, 0.327
1.32, 0.0495, 0.319
1.34, 0.0479, 0.316
1.35, 0.0498, 0.32
1.37, 0.054, 0.324
1.38, 0.059, 0.327
1.4, 0.0645, 0.326
1.42, 0.0698, 0.318
1.43, 0.0723, 0.315
1.44, 0.0713, 0.319
1.46, 0.068, 0.324
1.47, 0.064, 0.327
1.49, 0.0597, 0.326
1.5, 0.0556, 0.319
1.52, 0.0542, 0.316
1.53, 0.0561, 0.319
1.55, 0.0603, 0.324
1.56, 0.0657, 0.327
1.58, 0.0714, 0.326
1.59, 0.0771, 0.318
1.6, 0.08, 0.315
1.62, 0.0794, 0.319
1.63, 0.0764, 0.324
1.65, 0.0725, 0.328
1.66, 0.0682, 0.327
1.68, 0.0641, 0.32
1.69, 0.062, 0.316
1.71, 0.0633, 0.319
1.72, 0.067, 0.323
1.73, 0.0718, 0.327
1.75, 0.0769, 0.327
1.76, 0.0818, 0.32
1.78, 0.0845, 0.317
1.79, 0.0837, 0.32
1.81, 0.0806, 0.324
1.82, 0.0764, 0.328
1.84, 0.0719, 0.327
1.85, 0.0675, 0.32
1.87, 0.0651, 0.316
1.88, 0.0658, 0.319
1.9, 0.0687, 0.324
1.91, 0.073, 0.328
1.93, 0.0777, 0.327
1.94, 0.0823, 0.319
1.96, 0.0856, 0.315
1.97, 0.0855, 0.318
1.98, 0.0829, 0.323
2, 0.0791, 0.327
2.01, 0.075, 0.327
2.03, 0.0709, 0.32
2.04, 0.0687, 0.317
2.05, 0.0696, 0.319
2.07, 0.0729, 0.324
2.08, 0.0774, 0.328
2.1, 0.0823, 0.327
2.11, 0.087, 0.32
2.13, 0.0893, 0.317
2.14, 0.0882, 0.32
2.15, 0.0849, 0.325
2.17, 0.0803, 0.328
2.18, 0.0753, 0.327
2.2, 0.0703, 0.32
2.21, 0.0678, 0.316
2.23, 0.0687, 0.319
2.24, 0.0717, 0.323
2.26, 0.0759, 0.327
2.27, 0.0804, 0.326
2.29, 0.0849, 0.319
2.3, 0.0867, 0.316
2.31, 0.0851, 0.319
2.33, 0.0817, 0.324
2.34, 0.0776, 0.327
2.36, 0.0734, 0.326
2.37, 0.0695, 0.32
2.39, 0.0683, 0.317
2.4, 0.0706, 0.32
2.42, 0.0752, 0.325
2.43, 0.0809, 0.328
2.45, 0.0871, 0.327
2.46, 0.0932, 0.319
2.47, 0.0971, 0.315
2.49, 0.0978, 0.318
2.5, 0.0961, 0.323
2.52, 0.0933, 0.327
2.53, 0.0899, 0.327
2.55, 0.0867, 0.319
2.56, 0.0854, 0.316
2.58, 0.0873, 0.319
2.59, 0.0914, 0.324
2.61, 0.0966, 0.328
2.62, 0.102, 0.327
2.64, 0.108, 0.319
2.65, 0.11, 0.317
2.66, 0.109, 0.32
2.68, 0.106, 0.325
2.69, 0.102, 0.328
