-0.000517, 0.00021, 0.35
-0.00017, 0.000286, 0.351
0.00162, 0.000345, 0.353
0.00514, 0.000362, 0.353
0.0101, 0.000347, 0.353
0.0161, 0.000364, 0.351
0.0234, 0.000472, 0.347
0.0321, 0.0012, 0.343
0.041, 0.0023, 0.341
0.0489, 0.0023, 0.34
0.0558, 0.000904, 0.339
0.0618, -0.00189, 0.34
0.0676, -0.00531, 0.338
0.0716, -0.00682, 0.338
0.0739, -0.00602, 0.339
0.0749, -0.00336, 0.339
0.0749, 0.000868, 0.339
0.074, 0.00648, 0.339
0.0729, 0.0129, 0.335
0.0714, 0.0178, 0.333
0.0697, 0.0196, 0.336
0.0689, 0.0193, 0.338
0.0686, 0.0174, 0.338
0.0685, 0.0139, 0.338
0.0695, 0.0104, 0.339
0.0721, 0.00842, 0.338
0.0761, 0.00823, 0.339
0.0818, 0.00979, 0.338
0.0887, 0.0127, 0.337
0.0969, 0.016, 0.336
0.107, 0.0181, 0.336
0.118, 0.0187, 0.334
0.131, 0.0177, 0.332
0.143, 0.0145, 0.332
0.153, 0.00982, 0.333
0.162, 0.00453, 0.334
0.171, -0.000533, 0.335
0.182, -0.00447, 0.333
0.194, -0.00633, 0.331
0.204, -0.00536, 0.333
0.214, -0.00217, 0.335
0.223, 0.0027, 0.337
0.232, 0.00833, 0.336
0.242, 0.0133, 0.331
0.253, 0.016, 0.329
0.264, 0.0157, 0.33
0.273, 0.0132, 0.333
0.281, 0.0092, 0.335
0.289, 0.00462, 0.335
0.299, 0.00111, 0.333
0.31, -0.000758, 0.331
0.323, -0.000678, 0.328
0.335, 0.00196, 0.328
0.346, 0.00642, 0.33
0.357, 0.0111, 0.331
0.369, 0.015, 0.329
0.382, 0.0174, 0.325
0.395, 0.0172, 0.325
0.407, 0.0145, 0.327
0.419, 0.0103, 0.33
0.431, 0.00555, 0.33
0.444, 0.00178, 0.327
0.458, -0.00038, 0.322
0.472, 0.000781, 0.322
0.485, 0.00448, 0.326
0.498, 0.00958, 0.329
0.512, 0.015, 0.329
0.526, 0.0197, 0.324
0.541, 0.0221, 0.321
0.555, 0.021, 0.324
0.57, 0.0175, 0.328
0.584, 0.0127, 0.331
0.599, 0.00748, 0.33
0.614, 0.00264, 0.323
0.629, 9.08e-05, 0.319
0.644, 0.000934, 0.321
0.658, 0.00422, 0.325
0.673, 0.0089, 0.329
0.688, 0.0141, 0.328
0.704, 0.0192, 0.321
0.719, 0.0221, 0.317
0.733, 0.0215, 0.32
0.748, 0.0187, 0.324
0.763, 0.015, 0.328
0.778, 0.011, 0.326
0.795, 0.00742, 0.319
0.809, 0.00641, 0.317
0.823, 0.00867, 0.32
0.837, 0.0133, 0.325
0.852, 0.0192, 0.329
0.867, 0.0253, 0.327
0.882, 0.0314, 0.32
0.897, 0.0353, 0.316
0.911, 0.0358, 0.319
0.926, 0.034, 0.324
0.941, 0.0309, 0.328
0.957, 0.0275, 0.327
0.973, 0.0243, 0.319
0.987, 0.0229, 0.316
1, 0.0247, 0.319
1.02, 0.0288, 0.324
1.03, 0.0339, 0.328
1.04, 0.0392, 0.326
1.06, 0.0445, 0.319
1.07, 0.047, 0.316
1.09, 0.046, 0.319
1.1, 0.0429, 0.324
1.12, 0.0387, 0.327
1.13, 0.0343, 0.326
1.15, 0.03, 0.318
1.16, 0.0281, 0.316
1.18, 0.0295, 0.32
1.19, 0.0332, 0.325
1.2, 0.0383, 0.329
1.22, 0.0437, 0.328
1.23, 0.0492, 0.321
1.25, 0.0524, 0.317
1.26, 0.0524, 0.32
1.27, 0.0501, 0.325
1.29, 0.0465, 0.329
1.3, 0.0425, 0.328
1.32, 0.0387, 0.321
