-0.000751, 0.000181, 0.35
-0.000375, 0.000214, 0.351
0.00138, 0.000249, 0.353
0.00495, 0.000174, 0.353
0.00993, 0.000113, 0.353
0.016, 8.52e-05, 0.351
0.0233, 0.000176, 0.347
0.032, 0.000913, 0.343
0.0409, 0.002, 0.341
0.0487, 0.00197, 0.34
0.0556, 0.000495, 0.339
0.0616, -0.00223, 0.34
0.0674, -0.00559, 0.338
0.0714, -0.00708, 0.338
0.0735, -0.00625, 0.339
0.0744, -0.00356, 0.339
0.0741, 0.000708, 0.339
0.0729, 0.00632, 0.338
0.0715, 0.0127, 0.335
0.0697, 0.0168, 0.334
0.0679, 0.0179, 0.337
0.067, 0.0172, 0.338
0.0666, 0.0148, 0.339
0.0664, 0.0108, 0.338
0.0674, 0.00682, 0.339
0.07, 0.00453, 0.339
0.074, 0.0043, 0.339
0.0796, 0.00594, 0.339
0.0863, 0.00903, 0.337
0.0941, 0.0129, 0.336
0.103, 0.0158, 0.336
0.114, 0.0173, 0.334
0.126, 0.0171, 0.333
0.137, 0.0147, 0.333
0.146, 0.0106, 0.333
0.155, 0.00575, 0.335
0.163, 0.00112, 0.335
0.174, -0.0023, 0.334
0.185, -0.00381, 0.331
0.195, -0.00244, 0.332
0.205, 0.00118, 0.334
0.213, 0.00646, 0.337
0.222, 0.0125, 0.335
0.231, 0.0174, 0.333
0.242, 0.0202, 0.33
0.253, 0.0199, 0.331
0.263, 0.0175, 0.334
0.271, 0.0133, 0.336
0.28, 0.00835, 0.336
0.29, 0.00475, 0.334
0.301, 0.00298, 0.332
0.314, 0.00301, 0.329
0.327, 0.00525, 0.328
0.338, 0.00943, 0.33
0.349, 0.0142, 0.331
0.361, 0.0181, 0.328
0.375, 0.0207, 0.324
0.388, 0.0207, 0.324
0.401, 0.0182, 0.326
0.413, 0.0145, 0.33
0.426, 0.0104, 0.329
0.44, 0.0073, 0.326
0.454, 0.00604, 0.322
0.468, 0.00823, 0.323
0.481, 0.0129, 0.326
0.495, 0.0186, 0.33
0.508, 0.0247, 0.329
0.523, 0.0301, 0.323
0.538, 0.0331, 0.32
0.552, 0.0325, 0.322
0.566, 0.0292, 0.327
0.581, 0.0246, 0.33
0.596, 0.0195, 0.329
0.611, 0.0147, 0.323
0.627, 0.012, 0.318
0.641, 0.0123, 0.32
0.656, 0.015, 0.325
0.671, 0.0193, 0.328
0.686, 0.024, 0.327
0.702, 0.0286, 0.321
0.717, 0.0311, 0.317
0.731, 0.0301, 0.319
0.746, 0.0271, 0.324
0.761, 0.0232, 0.327
0.777, 0.0191, 0.326
0.793, 0.0152, 0.319
0.808, 0.0143, 0.317
0.822, 0.0166, 0.321
0.836, 0.0212, 0.325
0.851, 0.0268, 0.329
0.866, 0.0328, 0.327
0.882, 0.0388, 0.319
0.896, 0.0424, 0.316
0.91, 0.0426, 0.319
0.925, 0.0405, 0.324
0.94, 0.0372, 0.328
