-0.000651, 0.000388, 0.35
-0.000331, 0.00046, 0.351
0.00148, 0.000564, 0.353
0.00499, 0.000623, 0.353
0.00993, 0.000626, 0.353
0.0159, 0.000567, 0.351
0.0232, 0.00061, 0.347
0.0319, 0.00125, 0.343
0.0409, 0.00224, 0.34
0.0489, 0.00216, 0.34
0.0559, 0.000635, 0.339
0.0621, -0.00214, 0.339
0.068, -0.00551, 0.338
0.0722, -0.00702, 0.338
0.0745, -0.00617, 0.339
0.0757, -0.00352, 0.339
0.0758, 0.000649, 0.339
0.0751, 0.00609, 0.339
0.074, 0.0122, 0.335
0.0725, 0.017, 0.334
0.0708, 0.0185, 0.336
0.0696, 0.0181, 0.338
0.0688, 0.0162, 0.339
0.0681, 0.0127, 0.339
0.0686, 0.00874, 0.339
0.0706, 0.00633, 0.338
0.0739, 0.00591, 0.338
0.079, 0.00736, 0.339
0.0853, 0.0102, 0.337
0.0927, 0.0137, 0.336
0.102, 0.0162, 0.336
0.113, 0.0172, 0.334
0.125, 0.0165, 0.332
0.137, 0.0138, 0.332
0.148, 0.00956, 0.332
0.158, 0.00467, 0.334
0.167, 7.37e-05, 0.335
0.178, -0.00344, 0.333
0.19, -0.00489, 0.331
0.2, -0.00353, 0.333
0.21, 2.58e-05, 0.335
0.219, 0.00524, 0.337
0.228, 0.0112, 0.336
0.237, 0.0164, 0.332
0.249, 0.0194, 0.329
0.259, 0.0199, 0.33
0.269, 0.0181, 0.332
0.278, 0.0146, 0.335
0.287, 0.0106, 0.335
0.297, 0.00759, 0.333
0.309, 0.00618, 0.33
0.321, 0.00682, 0.327
0.333, 0.01, 0.328
0.344, 0.0149, 0.331
0.355, 0.0201, 0.331
0.367, 0.0245, 0.328
0.38, 0.0274, 0.324
0.393, 0.0271, 0.325
0.405, 0.0242, 0.327
0.417, 0.0197, 0.33
0.429, 0.0148, 0.33
0.442, 0.011, 0.327
0.457, 0.0091, 0.323
0.47, 0.0103, 0.324
0.483, 0.014, 0.327
0.496, 0.0193, 0.331
0.51, 0.0252, 0.33
0.524, 0.0307, 0.325
0.54, 0.0339, 0.321
0.554, 0.0338, 0.323
0.569, 0.0312, 0.326
0.584, 0.027, 0.33
0.599, 0.0225, 0.329
0.615, 0.0183, 0.323
0.631, 0.0159, 0.318
0.646, 0.0167, 0.32
0.662, 0.0199, 0.324
0.677, 0.0244, 0.327
0.693, 0.0292, 0.327
0.71, 0.034, 0.32
0.725, 0.0359, 0.317
0.741, 0.0345, 0.319
0.757, 0.0308, 0.324
0.773, 0.0259, 0.327
0.789, 0.0207, 0.325
0.806, 0.0156, 0.318
0.82, 0.0131, 0.315
0.834, 0.014, 0.319
0.849, 0.0173, 0.324
0.864, 0.0218, 0.327
0.88, 0.0266, 0.326
0.896, 0.0314, 0.318
0.91, 0.0345, 0.314
0.925, 0.0341, 0.317
0.939, 0.0313, 0.322
0.955, 0.0273, 0.326
0.97, 0.023, 0.325
0.986, 0.0187, 0.318
1, 0.017, 0.315
1.01, 0.0187, 0.319
1.03, 0.0225, 0.324
1.04, 0.0273, 0.327
1.06, 0.0323, 0.326
1.07, 0.0372, 0.318
1.09, 0.0396, 0.315
1.1, 0.0385, 0.319
1.11, 0.0351, 0.324
1.13, 0.0305, 0.328
1.14, 0.0256, 0.327
1.16, 0.0207, 0.32
1.17, 0.0176, 0.316
1.18, 0.0177, 0.318
1.19, 0.02, 0.323
1.21, 0.0235, 0.327
1.22, 0.0275, 0.327
1.24, 0.0311, 0.321
1.25, 0.0325, 0.318
1.26, 0.0305, 0.32
1.28, 0.0262, 0.324
1.29, 0.0209, 0.328
1.3, 0.0152, 0.327
1.32, 0.00999, 0.321
1.33, 0.00713, 0.318
1.35, 0.00806, 0.321
1.36, 0.0115, 0.326
1.37, 0.0162, 0.329
1.39, 0.0212, 0.328
1.4, 0.026, 0.322
1.42, 0.0285, 0.318
1.43, 0.0277, 0.321
1.45, 0.0245, 0.325
1.46, 0.0198, 0.328
1.48, 0.0147, 0.327
1.49, 0.00958, 0.32
1.51, 0.00668, 0.316
1.52, 0.00698, 0.319
1.54, 0.00947, 0.324
1.55, 0.0131, 0.327
1.57, 0.017, 0.326
1.59, 0.0208, 0.319
1.6, 0.0218, 0.316
1.61, 0.0195, 0.319
1.63, 0.0149, 0.324
1.64, 0.00938, 0.327
1.66, 0.00357, 0.326
1.67, -0.00214, 0.318
1.69, -0.00489, 0.316
1.7, -0.00415, 0.319
1.72, -0.00118, 0.324
1.73, 0.00291, 0.328
1.75, 0.00727, 0.327
1.76, 0.0116, 0.319
1.78, 0.0132, 0.316
1.79, 0.0114, 0.319
1.81, 0.00736, 0.324
1.82, 0.00236, 0.327
1.83, -0.00278, 0.326
1.85, -0.00777, 0.319
1.86, -0.00975, 0.317
1.88, -0.00843, 0.32
1.89, -0.0049, 0.325
1.91, -0.000304, 0.328
1.92, 0.00455, 0.326
1.94, 0.00925, 0.319
1.95, 0.0112, 0.316
1.97, 0.00976, 0.319
1.98, 0.00592, 0.324
2, 0.000961, 0.327
2.02, -0.00427, 0.326
2.03, -0.00943, 0.318
2.05, -0.0119, 0.315
2.06, -0.0108, 0.318
2.07, -0.00748, 0.324
2.09, -0.0033, 0.328
2.1, 0.00103, 0.326
2.12, 0.00518, 0.319
2.13, 0.00666, 0.316
2.15, 0.00468, 0.32
2.16, 0.000358, 0.324
2.18, -0.00507, 0.328
2.19, -0.0107, 0.326
2.21, -0.0164, 0.319
2.22, -0.0191, 0.316
2.24, -0.0184, 0.319
2.25, -0.0153, 0.324
2.26, -0.0111, 0.328
2.28, -0.00646, 0.327
2.29, -0.00204, 0.32
2.31, 0.000221, 0.316
2.32, -0.000849, 0.318
2.33, -0.00429, 0.323
2.35, -0.00891, 0.327
2.36, -0.0138, 0.326
2.38, -0.0184, 0.32
2.39, -0.0209, 0.317
2.41, -0.0201, 0.32
2.42, -0.017, 0.324
2.44, -0.0127, 0.327
2.45, -0.0081, 0.326
2.47, -0.00369, 0.319
2.48, -0.00196, 0.317
2.49, -0.00364, 0.32
2.51, -0.00758, 0.325
2.52, -0.0125, 0.328
2.54, -0.018, 0.327
2.55, -0.0233, 0.319
2.57, -0.0264, 0.315
2.58, -0.0262, 0.318
2.6, -0.0238, 0.323
2.61, -0.0203, 0.326
2.63, -0.0164, 0.325
2.65, -0.0127, 0.318
2.66, -0.0113, 0.315
2.67, -0.0133, 0.319
2.69, -0.0175, 0.324
2.7, -0.0227, 0.327
2.72, -0.0283, 0.326
2.73, -0.0337, 0.319
2.75, -0.0363, 0.316
2.76, -0.0357, 0.319
2.77, -0.0329, 0.324
2.79, -0.0289, 0.328
2.8, -0.0245, 0.327
2.82, -0.0202, 0.319
2.84, -0.0184, 0.316
2.85, -0.0198, 0.32
2.86, -0.0233, 0.324
2.88, -0.0278, 0.328
2.9, -0.0326, 0.327
2.91, -0.0373, 0.32
2.93, -0.0392, 0.317
2.94, -0.0378, 0.32
2.96, -0.034, 0.324
2.97, -0.0292, 0.327
2.99, -0.024, 0.326
3, -0.0188, 0.318
3.02, -0.0163, 0.315
3.03, -0.0173, 0.319
3.05, -0.0206, 0.324
3.06, -0.025, 0.328
3.08, -0.0298, 0.327
3.09, -0.0346, 0.319
3.11, -0.0375, 0.315
3.12, -0.0371, 0.318
3.13, -0.0345, 0.323
3.15, -0.0308, 0.327
3.16, -0.0266, 0.326
3.18, -0.0226, 0.319
3.19, -0.0212, 0.316
3.21, -0.0233, 0.319
3.22, -0.0274, 0.324
3.24, -0.0325, 0.328
3.25, -0.0377, 0.327
3.27, -0.0427, 0.319
3.28, -0.0449, 0.317
3.3, -0.0438, 0.321
3.31, -0.0404, 0.326
3.33, -0.0359, 0.329
3.34, -0.0311, 0.327
3.36, -0.0263, 0.319
3.37, -0.0233, 0.315
3.38, -0.0234, 0.318
3.4, -0.0259, 0.323
3.41, -0.0297, 0.327
3.43, -0.0339, 0.326
3.44, -0.0381, 0.319
3.46, -0.0395, 0.316
3.47, -0.0376, 0.319
3.49, -0.0336, 0.323
3.5, -0.0288, 0.327
3.52, -0.0239, 0.326
3.53, -0.0193, 0.319
3.55, -0.0175, 0.317
3.56, -0.0192, 0.32
3.57, -0.0231, 0.325
3.59, -0.0283, 0.329
3.6, -0.0339, 0.327
3.62, -0.0394, 0.32
3.63, -0.0425, 0.316
3.65, -0.0421, 0.32
3.66, -0.0395, 0.324
3.67, -0.0356, 0.328
3.69, -0.0313, 0.327
3.71, -0.0271, 0.32
3.72, -0.0248, 0.316
3.73, -0.0258, 0.319
3.75, -0.029, 0.323
3.76, -0.0332, 0.327
3.78, -0.0377, 0.326
3.79, -0.0419, 0.319
3.81, -0.0434, 0.317
3.82, -0.0416, 0.321
3.84, -0.0376, 0.325
3.85, -0.0324, 0.329
3.87, -0.027, 0.327
3.88, -0.0216, 0.319
3.9, -0.0189, 0.316
3.91, -0.0194, 0.32
3.92, -0.0224, 0.324
3.94, -0.0266, 0.328
3.95, -0.0313, 0.327
3.97, -0.0359, 0.32
3.98, -0.0387, 0.316
4, -0.0382, 0.319
4.01, -0.0357, 0.323
4.03, -0.032, 0.327
4.04, -0.028, 0.326
4.06, -0.0242, 0.319
4.07, -0.0233, 0.317
4.08, -0.0255, 0.32
4.1, -0.03, 0.325
4.11, -0.0354, 0.328
4.13, -0.0411, 0.326
4.14, -0.0465, 0.319
4.16, -0.0492, 0.316
4.17, -0.0485, 0.319
4.19, -0.0456, 0.324
4.21, -0.0415, 0.327
4.22, -0.0371, 0.326
4.24, -0.0327, 0.318
4.25, -0.0298, 0.314
4.27, -0.0302, 0.317
4.28, -0.033, 0.322
4.3, -0.0372, 0.326
4.31, -0.0418, 0.326
4.33, -0.0463, 0.319
4.34, -0.0494, 0.315
4.35, -0.0488, 0.319
4.37, -0.0461, 0.324
4.38, -0.0425, 0.328
4.4, -0.0385, 0.327
4.41, -0.0348, 0.32
4.43, -0.0335, 0.316
4.44, -0.0354, 0.319
4.45, -0.0395, 0.324
4.47, -0.0447, 0.327
4.48, -0.0502, 0.326
4.5, -0.0556, 0.319
4.51, -0.0581, 0.317
4.53, -0.0573, 0.321
4.54, -0.0542, 0.326
4.56, -0.0501, 0.329
4.57, -0.0457, 0.327
4.59, -0.0415, 0.32
4.6, -0.0393, 0.316
4.61, -0.0405, 0.319
4.63, -0.044, 0.324
4.64, -0.0487, 0.328
4.66, -0.0538, 0.327
4.67, -0.0588, 0.32
4.69, -0.0617, 0.316
4.7, -0.0612, 0.319
4.71, -0.0585, 0.324
4.73, -0.0546, 0.328
4.74, -0.0505, 0.327
4.76, -0.0465, 0.32
4.77, -0.0444, 0.316
4.79, -0.0455, 0.32
4.8, -0.0489, 0.325
4.82, -0.0535, 0.328
4.83, -0.0585, 0.327
4.85, -0.0634, 0.32
4.86, -0.0663, 0.316
4.88, -0.0658, 0.319
4.89, -0.063, 0.323
4.91, -0.0592, 0.327
4.92, -0.0551, 0.326
4.94, -0.0512, 0.319
4.95, -0.05, 0.317
4.96, -0.0522, 0.32
4.98, -0.0566, 0.325
4.99, -0.0617, 0.328
5.01, -0.0671, 0.327
5.02, -0.0723, 0.319
5.04, -0.0746, 0.317
5.05, -0.0734, 0.32
5.07, -0.07, 0.325
5.08, -0.0653, 0.328
5.1, -0.0604, 0.327
5.11, -0.0555, 0.319
5.13, -0.0528, 0.315
5.14, -0.0533, 0.319
5.16, -0.0562, 0.323
5.17, -0.0602, 0.327
5.19, -0.0645, 0.326
5.2, -0.0686, 0.319
5.22, -0.07, 0.316
5.23, -0.068, 0.32
5.25, -0.0638, 0.324
5.26, -0.0588, 0.328
5.28, -0.0537, 0.326
5.29, -0.0486, 0.318
5.31, -0.0465, 0.316
5.32, -0.0477, 0.319
5.33, -0.0512, 0.324
5.35, -0.0558, 0.327
5.36, -0.0608, 0.326
5.38, -0.0657, 0.319
5.39, -0.0686, 0.315
5.41, -0.0683, 0.318
5.42, -0.0657, 0.323
5.44, -0.062, 0.327
5.45, -0.058, 0.326
5.47, -0.054, 0.319
5.48, -0.0522, 0.316
5.49, -0.0535, 0.318
5.51, -0.0572, 0.323
5.52, -0.0621, 0.327
5.54, -0.0673, 0.326
5.55, -0.0724, 0.319
5.57, -0.0747, 0.317
5.58, -0.0735, 0.32
5.59, -0.0702, 0.324
5.61, -0.0661, 0.328
5.62, -0.0618, 0.326
5.64, -0.0576, 0.319
5.65, -0.0564, 0.317
5.67, -0.0583, 0.321
5.68, -0.0626, 0.325
5.7, -0.068, 0.328
5.71, -0.074, 0.327
5.73, -0.0798, 0.319
5.74, -0.0836, 0.316
5.75, -0.084, 0.319
5.77, -0.0823, 0.324
5.78, -0.0794, 0.327
5.8, -0.0763, 0.326
5.81, -0.0732, 0.319
5.83, -0.0726, 0.316
5.84, -0.0752, 0.319
5.85, -0.08, 0.324
5.87, -0.0859, 0.328
5.88, -0.092, 0.327
5.9, -0.0981, 0.32
5.91, -0.101, 0.317
5.92, -0.101, 0.321
5.94, -0.0984, 0.325
5.95, -0.0948, 0.329
5.97, -0.091, 0.328
5.98, -0.0874, 0.321
6, -0.0858, 0.316
6.01, -0.0873, 0.319
6.02, -0.091, 0.324
6.04, -0.096, 0.328
6.05, -0.101, 0.328
6.07, -0.106, 0.321
6.08, -0.109, 0.318
6.09, -0.109, 0.32
6.11, -0.106, 0.324
6.12, -0.102, 0.328
6.14, -0.0983, 0.327
6.15, -0.0947, 0.32
6.17, -0.0939, 0.318
6.18, -0.0963, 0.321
6.2, -0.101, 0.326
6.21, -0.107, 0.329
6.22, -0.114, 0.328
6.24, -0.12, 0.32
6.25, -0.124, 0.316
6.27, -0.124, 0.32
6.28, -0.123, 0.324
6.3, -0.12, 0.328
6.31, -0.116, 0.327
6.33, -0.113, 0.32
6.35, -0.112, 0.316
6.36, -0.114, 0.319
6.37, -0.119, 0.324
6.39, -0.124, 0.327
6.4, -0.13, 0.326
6.42, -0.136, 0.319
6.43, -0.139, 0.316
6.45, -0.138, 0.319
6.46, -0.136, 0.324
6.48, -0.132, 0.328
6.5, -0.128, 0.326
6.51, -0.124, 0.319
6.53, -0.123, 0.315
6.54, -0.125, 0.319
6.56, -0.129, 0.323
6.57, -0.135, 0.327
6.59, -0.14, 0.326
6.6, -0.146, 0.318
6.61, -0.149, 0.316
6.63, -0.148, 0.319
6.64, -0.145, 0.324
6.66, -0.142, 0.328
6.67, -0.138, 0.327
6.69, -0.133, 0.319
6.7, -0.131, 0.316
6.71, -0.133, 0.319
6.73, -0.136, 0.324
6.74, -0.141, 0.328
6.76, -0.146, 0.327
6.77, -0.151, 0.32
6.78, -0.154, 0.317
6.8, -0.153, 0.32
6.81, -0.151, 0.324
6.83, -0.147, 0.328
6.84, -0.144, 0.327
6.86, -0.14, 0.32
6.87, -0.139, 0.317
6.88, -0.141, 0.32
6.9, -0.145, 0.325
6.91, -0.15, 0.328
6.93, -0.156, 0.327
6.94, -0.161, 0.32
6.96, -0.165, 0.316
6.97, -0.164, 0.319
6.99, -0.162, 0.324
7, -0.158, 0.328
7.02, -0.154, 0.326
7.03, -0.151, 0.319
7.05, -0.149, 0.316
7.06, -0.151, 0.32
7.08, -0.156, 0.325
7.09, -0.161, 0.328
7.11, -0.166, 0.327
7.12, -0.172, 0.319
7.14, -0.174, 0.317
7.15, -0.174, 0.32
7.17, -0.17, 0.325
7.18, -0.166, 0.328
7.2, -0.162, 0.326
7.21, -0.158, 0.319
7.23, -0.156, 0.315
7.24, -0.157, 0.319
7.26, -0.16, 0.323
7.27, -0.165, 0.327
7.29, -0.17, 0.326
7.3, -0.175, 0.318
7.32, -0.178, 0.316
7.33, -0.177, 0.319
7.35, -0.173, 0.323
7.36, -0.169, 0.327
7.38, -0.165, 0.325
7.4, -0.161, 0.318
7.41, -0.159, 0.315
7.42, -0.161, 0.319
7.44, -0.165, 0.324
7.45, -0.171, 0.327
7.47, -0.176, 0.325
7.49, -0.182, 0.317
7.5, -0.184, 0.314
7.51, -0.184, 0.318
7.53, -0.181, 0.323
7.54, -0.176, 0.327
7.56, -0.172, 0.326
7.57, -0.168, 0.318
7.59, -0.166, 0.316
7.6, -0.168, 0.319
7.61, -0.172, 0.324
7.63, -0.176, 0.328
7.64, -0.181, 0.327
7.65, -0.186, 0.32
7.67, -0.189, 0.317
7.68, -0.188, 0.321
7.7, -0.184, 0.326
7.71, -0.18, 0.329
7.73, -0.175, 0.328
7.74, -0.17, 0.321
7.76, -0.168, 0.316
7.77, -0.169, 0.319
7.78, -0.172, 0.323
7.8, -0.176, 0.327
7.81, -0.181, 0.327
7.83, -0.185, 0.32
7.84, -0.187, 0.318
7.86, -0.185, 0.321
7.87, -0.182, 0.325
7.89, -0.177, 0.328
7.9, -0.172, 0.327
7.92, -0.167, 0.319
7.93, -0.165, 0.317
7.95, -0.167, 0.32
7.96, -0.17, 0.325
7.98, -0.175, 0.328
7.99, -0.18, 0.327
8.01, -0.185, 0.319
8.02, -0.187, 0.315
8.04, -0.187, 0.318
8.05, -0.184, 0.323
8.07, -0.18, 0.326
8.08, -0.176, 0.325
8.1, -0.172, 0.318
8.11, -0.17, 0.316
8.13, -0.172, 0.32
8.14, -0.176, 0.325
8.16, -0.181, 0.328
8.17, -0.187, 0.326
8.19, -0.192, 0.318
8.2, -0.195, 0.315
8.21, -0.194, 0.318
8.23, -0.191, 0.323
8.24, -0.188, 0.326
8.26, -0.184, 0.325
8.28, -0.18, 0.318
8.29, -0.178, 0.315
8.3, -0.18, 0.319
8.32, -0.185, 0.324
8.33, -0.19, 0.327
8.34, -0.195, 0.326
8.36, -0.201, 0.319
8.37, -0.203, 0.316
8.39, -0.202, 0.319
8.4, -0.199, 0.324
8.42, -0.195, 0.328
8.43, -0.19, 0.326
8.45, -0.186, 0.319
8.46, -0.183, 0.316
8.48, -0.184, 0.32
8.49, -0.187, 0.325
8.5, -0.192, 0.329
8.52, -0.196, 0.328
