0.000919, -0.000434, 0.35
0.00133, -0.000502, 0.351
0.00331, -0.000576, 0.352
0.00699, -0.000629, 0.353
0.0121, -0.000663, 0.352
0.0185, -0.00072, 0.351
0.0258, -0.000701, 0.347
0.0347, -0.000456, 0.342
0.0444, 0.000169, 0.338
0.053, -0.000102, 0.337
0.0608, -0.00178, 0.337
0.0675, -0.00481, 0.337
0.0732, -0.00864, 0.337
0.0782, -0.0125, 0.337
0.0814, -0.0142, 0.338
0.0834, -0.0137, 0.34
0.0847, -0.0116, 0.341
0.0854, -0.00783, 0.342
0.0856, -0.00269, 0.342
0.0858, 0.00337, 0.338
0.0845, 0.00941, 0.333
0.0811, 0.0131, 0.333
0.0767, 0.0145, 0.333
0.0714, 0.014, 0.334
0.0651, 0.0122, 0.335
0.0596, 0.0108, 0.336
0.0553, 0.0113, 0.337
0.0529, 0.0136, 0.338
0.0521, 0.017, 0.339
0.0527, 0.0215, 0.338
0.055, 0.0265, 0.337
0.0593, 0.0301, 0.338
0.0649, 0.032, 0.337
0.072, 0.032, 0.337
0.0809, 0.0304, 0.336
0.0907, 0.0275, 0.334
0.0997, 0.0236, 0.335
0.109, 0.0198, 0.335
0.12, 0.0171, 0.332
0.131, 0.0165, 0.33
0.14, 0.0188, 0.331
0.148, 0.0231, 0.334
0.155, 0.0286, 0.337
0.162, 0.0342, 0.337
0.17, 0.0385, 0.334
0.18, 0.0407, 0.332
0.189, 0.04, 0.334
0.196, 0.0368, 0.337
0.202, 0.0321, 0.34
0.209, 0.0267, 0.339
0.216, 0.0214, 0.333
0.225, 0.0179, 0.329
0.235, 0.0173, 0.329
0.242, 0.0187, 0.332
0.249, 0.0215, 0.335
0.257, 0.0248, 0.336
0.265, 0.0272, 0.333
0.275, 0.0278, 0.329
0.284, 0.0254, 0.33
0.293, 0.0205, 0.333
0.3, 0.0147, 0.335
0.308, 0.00902, 0.336
0.317, 0.0047, 0.334
0.327, 0.00241, 0.332
0.336, 0.00283, 0.334
0.343, 0.00565, 0.337
0.35, 0.0101, 0.341
0.357, 0.0153, 0.34
0.364, 0.0204, 0.334
0.372, 0.0249, 0.327
0.381, 0.027, 0.327
0.389, 0.0267, 0.33
0.396, 0.0249, 0.333
0.404, 0.0227, 0.334
0.412, 0.0212, 0.331
0.422, 0.0214, 0.328
0.43, 0.0242, 0.33
0.437, 0.0293, 0.333
0.444, 0.0355, 0.336
0.451, 0.0415, 0.337
0.46, 0.0463, 0.335
0.47, 0.0491, 0.332
0.479, 0.0491, 0.333
0.486, 0.0467, 0.337
0.493, 0.0426, 0.34
0.5, 0.0377, 0.341
0.506, 0.0329, 0.335
0.515, 0.0284, 0.328
0.524, 0.0256, 0.327
0.531, 0.0251, 0.329
0.538, 0.026, 0.333
0.546, 0.0276, 0.335
0.554, 0.0286, 0.331
0.563, 0.0278, 0.327
0.571, 0.0242, 0.329
0.578, 0.0187, 0.331
0.584, 0.0126, 0.335
0.592, 0.00691, 0.335
0.601, 0.00257, 0.333
0.611, 0.00025, 0.331
0.619, 0.00079, 0.333
0.627, 0.00366, 0.337
0.633, 0.00797, 0.341
0.641, 0.013, 0.341
0.648, 0.0179, 0.335
0.656, 0.0225, 0.326
0.663, 0.0249, 0.325
0.669, 0.0248, 0.329
0.675, 0.0234, 0.333
0.682, 0.0215, 0.335
0.688, 0.0202, 0.332
0.697, 0.0206, 0.329
0.704, 0.024, 0.329
0.71, 0.0296, 0.332
0.716, 0.0359, 0.335
0.722, 0.0418, 0.336
0.73, 0.0463, 0.335
0.739, 0.0489, 0.333
0.747, 0.0489, 0.334
0.753, 0.0466, 0.337
0.759, 0.0428, 0.341
0.765, 0.0381, 0.341
0.77, 0.0335, 0.335
0.778, 0.0291, 0.33
0.788, 0.0258, 0.327
0.795, 0.0244, 0.329
0.802, 0.0242, 0.333
0.809, 0.0245, 0.334
0.817, 0.0243, 0.33
0.826, 0.022, 0.327
0.834, 0.017, 0.328
0.84, 0.0104, 0.331
0.846, 0.00354, 0.334
0.853, -0.00316, 0.335
0.861, -0.00877, 0.333
0.871, -0.0124, 0.331
0.879, -0.013, 0.334
0.885, -0.0113, 0.339
0.892, -0.00816, 0.342
0.898, -0.00442, 0.342
0.905, -0.000737, 0.336
0.912, 0.00282, 0.326
0.921, 0.00527, 0.325
0.927, 0.00584, 0.327
0.933, 0.00542, 0.332
0.939, 0.00449, 0.333
0.946, 0.00404, 0.33
0.954, 0.00533, 0.327
0.961, 0.0093, 0.329
0.966, 0.0147, 0.332
0.972, 0.0204, 0.335
0.979, 0.0255, 0.336
0.987, 0.0291, 0.334
0.996, 0.0307, 0.332
1, 0.0297, 0.334
1.01, 0.0265, 0.337
1.01, 0.0218, 0.341
1.02, 0.0163, 0.341
1.02, 0.0109, 0.335
1.03, 0.00615, 0.33
1.04, 0.00303, 0.328
1.05, 0.00194, 0.33
1.05, 0.00232, 0.333
1.06, 0.00319, 0.334
1.07, 0.00333, 0.331
1.08, 0.00163, 0.327
1.09, -0.00246, 0.328
1.09, -0.00816, 0.331
1.1, -0.0142, 0.334
1.11, -0.0201, 0.335
1.11, -0.025, 0.332
1.12, -0.0279, 0.331
1.13, -0.0277, 0.333
1.14, -0.025, 0.338
1.14, -0.021, 0.341
1.15, -0.0163, 0.341
1.16, -0.0116, 0.334
1.17, -0.0077, 0.327
1.18, -0.00648, 0.327
1.18, -0.00736, 0.33
1.19, -0.00968, 0.334
1.2, -0.0126, 0.335
1.2, -0.0149, 0.332
1.21, -0.0157, 0.328
1.22, -0.0131, 0.329
1.23, -0.00836, 0.332
1.24, -0.00288, 0.335
1.24, 0.00224, 0.336
1.25, 0.00596, 0.335
1.26, 0.00766, 0.333
1.27, 0.00691, 0.333
1.28, 0.00379, 0.337
1.28, -0.0008, 0.341
1.29, -0.00617, 0.341
1.29, -0.0114, 0.335
1.3, -0.0162, 0.328
1.31, -0.0196, 0.327
1.32, -0.0208, 0.329
1.33, -0.0208, 0.333
1.33, -0.0205, 0.334
1.34, -0.0206, 0.33
1.35, -0.0228, 0.327
1.36, -0.0277, 0.328
1.37, -0.0342, 0.331
1.37, -0.0412, 0.335
1.38, -0.0481, 0.335
1.39, -0.054, 0.333
1.4, -0.058, 0.331
1.41, -0.0591, 0.334
1.41, -0.058, 0.339
1.42, -0.0554, 0.343
1.43, -0.0522, 0.343
1.44, -0.0491, 0.337
1.44, -0.046, 0.326
1.45, -0.0437, 0.324
1.46, -0.0434, 0.326
1.46, -0.0438, 0.331
1.47, -0.0446, 0.333
1.47, -0.0449, 0.33
1.48, -0.0437, 0.327
1.48, -0.0395, 0.329
1.49, -0.0336, 0.332
1.5, -0.0274, 0.335
1.5, -0.0221, 0.336
1.51, -0.0184, 0.335
1.52, -0.0168, 0.333
1.53, -0.0176, 0.334
1.53, -0.0205, 0.337
1.54, -0.025, 0.34
1.54, -0.0303, 0.34
1.55, -0.0356, 0.335
1.55, -0.0405, 0.33
1.56, -0.0447, 0.328
1.57, -0.0467, 0.33
1.58, -0.0473, 0.333
1.59, -0.0475, 0.334
1.59, -0.0483, 0.331
1.6, -0.0508, 0.327
1.61, -0.0556, 0.328
1.62, -0.062, 0.331
1.62, -0.0688, 0.334
1.63, -0.0756, 0.335
1.64, -0.0815, 0.333
1.65, -0.0854, 0.331
1.65, -0.0862, 0.334
1.66, -0.0846, 0.338
1.67, -0.0815, 0.342
1.68, -0.0777, 0.342
1.68, -0.0741, 0.335
1.69, -0.071, 0.326
1.7, -0.0704, 0.325
1.71, -0.0718, 0.328
1.71, -0.0743, 0.333
1.72, -0.0773, 0.334
1.72, -0.0799, 0.331
1.73, -0.0811, 0.328
1.74, -0.0793, 0.329
1.75, -0.0751, 0.332
1.75, -0.0701, 0.335
1.76, -0.0656, 0.336
1.77, -0.0627, 0.335
1.78, -0.062, 0.333
1.79, -0.0636, 0.334
1.79, -0.0671, 0.337
1.8, -0.072, 0.34
1.8, -0.0779, 0.34
1.81, -0.0838, 0.335
1.82, -0.0896, 0.329
1.83, -0.0941, 0.328
1.83, -0.0963, 0.33
1.84, -0.097, 0.333
1.85, -0.0973, 0.334
1.86, -0.0983, 0.331
1.87, -0.101, 0.327
1.87, -0.107, 0.329
1.88, -0.114, 0.332
1.88, -0.121, 0.335
1.89, -0.129, 0.336
1.9, -0.136, 0.334
1.91, -0.141, 0.332
1.91, -0.143, 0.335
1.92, -0.143, 0.339
1.93, -0.141, 0.342
1.94, -0.138, 0.342
1.94, -0.136, 0.336
1.95, -0.133, 0.326
1.96, -0.131, 0.324
1.96, -0.131, 0.327
1.97, -0.131, 0.331
1.97, -0.132, 0.333
1.98, -0.133, 0.33
1.99, -0.132, 0.327
2, -0.129, 0.329
2, -0.123, 0.332
2.01, -0.118, 0.335
2.01, -0.113, 0.336
2.02, -0.111, 0.334
2.03, -0.11, 0.333
2.04, -0.112, 0.335
2.04, -0.115, 0.338
2.05, -0.119, 0.341
2.05, -0.125, 0.341
2.06, -0.13, 0.335
2.06, -0.136, 0.329
2.07, -0.141, 0.327
2.08, -0.144, 0.329
2.08, -0.146, 0.332
2.09, -0.148, 0.333
2.1, -0.15, 0.33
2.11, -0.154, 0.327
2.11, -0.16, 0.328
2.12, -0.168, 0.331
2.12, -0.176, 0.334
