0.000528, -0.000288, 0.35
0.000899, -0.000258, 0.351
0.00295, -0.000312, 0.352
0.0066, -0.000454, 0.353
0.0116, -0.000707, 0.352
0.018, -0.000955, 0.351
0.0255, -0.00111, 0.348
0.0344, -0.000824, 0.343
0.0444, 0.000169, 0.339
0.0539, 0.000792, 0.337
0.0625, -2.45e-06, 0.336
0.0703, -0.00218, 0.336
0.0774, -0.0051, 0.336
0.0829, -0.00653, 0.336
0.087, -0.00624, 0.337
0.0902, -0.00463, 0.337
0.0925, -0.00203, 0.336
0.0943, 0.00134, 0.336
0.0959, 0.00517, 0.334
0.096, 0.00768, 0.334
0.0948, 0.00806, 0.335
0.0929, 0.00671, 0.336
0.0902, 0.00403, 0.336
0.0868, 0.000493, 0.336
0.0837, -0.00344, 0.334
0.0827, -0.0063, 0.333
0.0835, -0.00728, 0.333
0.0863, -0.00659, 0.333
0.0899, -0.00451, 0.333
0.0936, -0.00168, 0.333
0.0981, 0.000741, 0.333
0.105, 0.00176, 0.331
0.112, 0.00102, 0.33
0.119, -0.00145, 0.33
0.124, -0.00518, 0.331
0.128, -0.00916, 0.332
0.134, -0.0127, 0.333
0.141, -0.0159, 0.331
0.15, -0.0187, 0.328
0.158, -0.0199, 0.327
0.166, -0.0193, 0.328
0.173, -0.0174, 0.33
0.18, -0.0154, 0.331
0.188, -0.0144, 0.328
0.197, -0.0148, 0.326
0.204, -0.0171, 0.327
0.21, -0.0211, 0.329
0.215, -0.0261, 0.332
0.22, -0.0309, 0.333
0.227, -0.0351, 0.332
0.236, -0.0388, 0.328
0.245, -0.0413, 0.326
0.254, -0.0414, 0.327
0.262, -0.0396, 0.33
0.27, -0.0372, 0.33
0.28, -0.0355, 0.327
0.29, -0.0348, 0.323
0.299, -0.0361, 0.323
0.308, -0.0394, 0.326
0.315, -0.0436, 0.329
0.323, -0.0479, 0.33
0.332, -0.0519, 0.328
0.343, -0.056, 0.323
0.353, -0.0582, 0.322
0.363, -0.0583, 0.325
0.372, -0.0571, 0.328
0.382, -0.0557, 0.328
0.393, -0.0551, 0.325
0.404, -0.0565, 0.322
0.413, -0.0607, 0.323
0.422, -0.0669, 0.327
0.43, -0.0738, 0.33
0.438, -0.081, 0.33
0.448, -0.0876, 0.327
0.46, -0.0929, 0.323
0.471, -0.0953, 0.324
0.482, -0.0952, 0.327
0.492, -0.0937, 0.331
0.504, -0.0919, 0.33
0.517, -0.0903, 0.324
0.529, -0.0897, 0.319
0.541, -0.0914, 0.321
0.552, -0.0953, 0.326
0.562, -0.1, 0.33
0.573, -0.106, 0.329
0.584, -0.112, 0.324
0.596, -0.116, 0.32
0.607, -0.118, 0.322
0.618, -0.119, 0.326
0.629, -0.119, 0.329
0.641, -0.118, 0.329
0.653, -0.117, 0.322
0.665, -0.118, 0.318
0.676, -0.12, 0.321
0.686, -0.126, 0.325
0.695, -0.132, 0.329
0.705, -0.139, 0.328
0.716, -0.145, 0.322
0.727, -0.151, 0.319
0.738, -0.154, 0.322
0.749, -0.155, 0.326
0.761, -0.154, 0.33
0.773, -0.154, 0.329
